EventID,PhotoID,EventPhotoRank
75,213,1000
75,214,1000
75,834,1000
75,1975,1000
75,2873,1000
75,3063,1000
75,3064,1000
75,3066,1000
75,3952,1000
75,3953,1000
75,3954,1000
75,3956,1000
75,4601,1000
75,4630,1000
75,14705,1000
75,22010,1000
76,222,1000
76,223,1000
76,224,1000
76,227,1000
76,229,1000
76,230,1000
76,231,1000
76,232,1000
76,234,1000
76,238,1000
76,239,1000
77,240,1000
77,242,1000
77,1019,1000
77,1265,1000
77,1579,1000
77,1727,1000
77,2254,1000
77,3654,1000
77,18470,1000
78,114,1000
78,115,1000
78,3223,1000
78,3481,1000
78,3487,1000
78,4608,1000
78,15444,1000
79,249,1000
79,250,1000
79,251,1000
79,252,1000
79,19199,1000
79,19231,1000
79,19303,1000
80,262,1000
80,6052,1000
80,6348,1000
80,6961,1000
80,6962,1000
80,6964,1000
80,6966,1000
80,6975,1000
80,6977,1000
80,6994,1000
80,6996,1000
80,6997,1000
80,6998,1000
80,7000,1000
80,7002,1000
80,7003,1000
80,7146,1000
80,7158,1000
80,7218,1000
80,7805,1000
80,7807,1000
80,7994,1000
80,7995,1000
80,8731,1000
80,8775,1000
80,8778,1000
80,9658,1000
80,10364,1000
81,263,1
81,264,1
81,265,1
81,266,1
81,267,1000
81,1234,1000
81,1733,1000
81,1734,1000
81,1735,1000
81,1736,1000
81,21986,1000
81,22057,1000
82,277,1
82,278,1000
82,279,1000
82,280,1000
82,281,1000
82,282,1000
82,283,1000
82,284,1000
82,285,1000
82,846,1000
82,892,1000
82,893,1000
82,908,1000
82,909,1000
82,946,1000
82,947,1000
82,948,1000
82,949,1000
82,950,1000
82,952,1000
82,1324,1000
82,1488,1000
82,1587,1000
82,1639,1000
82,1745,1000
82,1746,1000
82,1747,1000
82,1748,1000
82,1749,1000
82,1751,1000
82,1752,1000
82,3555,1000
82,3558,1000
82,3560,1000
82,3562,1000
82,3917,1000
82,4138,1000
82,4139,1000
82,7743,1000
82,7765,1000
82,7766,1000
82,7768,1000
82,9322,1000
82,15027,1000
82,15028,1000
82,15030,1000
82,15032,1000
82,15034,1000
82,15036,1000
82,15038,1000
82,15039,1000
82,15041,1000
82,15044,1000
82,15045,1000
82,15046,1000
82,15047,1000
82,15050,1000
82,15051,1000
82,15158,1000
82,18024,1000
82,18026,1000
82,18327,1000
82,18328,1000
82,18329,1000
82,18330,1000
82,18331,1000
82,18332,1000
82,18333,1000
82,18334,1000
82,18335,1000
82,18336,1000
82,18337,1000
82,18338,1000
82,18340,1000
82,18341,1000
82,18451,1000
82,18452,1000
82,18487,1000
82,18489,1000
82,18490,1000
82,18491,1000
82,18495,1000
82,18496,1000
82,18497,1000
82,18499,1000
82,18501,1000
82,18572,1000
82,18616,1000
82,19325,1000
82,19967,1000
82,19968,1000
82,19969,1000
82,19970,1000
82,19971,1000
82,19972,1000
82,21973,1000
82,21974,1000
82,21975,1000
82,21976,1000
82,22934,1000
82,22935,1000
82,22936,1000
82,22937,1000
82,22938,1000
82,22939,1000
82,22940,1000
82,22941,1000
82,22972,1000
82,23571,1000
82,24208,1000
82,24439,1000
82,24828,1000
83,288,1
83,289,1000
83,290,1
83,330,1
83,331,1000
83,335,1000
83,336,1
83,380,1000
83,470,1000
83,504,1
83,505,1
83,506,1
83,507,1
83,515,1
83,519,1
83,543,1000
83,688,1
83,692,1
83,717,1
83,720,1000
83,748,1000
83,781,1
83,792,1
83,805,1000
83,861,1000
83,919,1
83,921,1
83,922,1000
83,947,1000
83,1080,1000
83,1089,1
83,1360,1000
83,1580,1000
83,1585,1000
83,1586,1000
83,1588,1000
83,1589,1
83,1743,1000
83,1771,1000
83,1823,1000
83,1846,1000
83,1877,1000
83,2005,1000
83,2037,1
83,2078,1000
83,2080,1000
83,2088,1000
83,2098,1000
83,2104,1000
83,2210,1000
83,2327,1000
83,2390,1000
83,2393,1000
83,2415,1000
83,2543,1000
83,2597,1000
83,2601,1000
83,2632,1000
83,2664,1000
83,2728,1000
83,2777,1000
83,2983,1000
83,3059,1000
83,3407,1000
83,3515,1000
83,3569,1000
83,3607,1000
83,3608,1000
83,3618,1000
83,3620,1000
83,3623,4
83,3644,1000
83,3672,1000
83,3732,4
83,3798,1000
83,3799,1000
83,3804,1000
83,3809,1000
83,4018,1000
83,4019,1000
83,4055,1000
83,4072,1000
83,4073,1000
83,4153,1000
83,4161,1000
83,4198,1000
83,4301,1000
83,4302,1000
83,4354,1000
83,4486,1000
83,4499,1
83,4501,1000
83,4520,1000
83,4609,1000
83,4647,1000
83,4700,1000
83,4746,1000
83,4752,1000
83,4757,1000
83,4815,1000
83,4817,1000
83,4818,1000
83,4826,1000
83,4866,1000
83,5140,1000
83,5216,2
83,5779,1000
83,5989,3
83,5992,1000
83,6025,1000
83,6179,1000
83,6252,1000
83,7050,1000
83,7213,1000
83,7244,1000
83,7926,1000
83,7972,1000
83,8449,1000
83,8585,1
83,8620,1000
83,9765,1000
83,10479,1000
83,10485,1000
83,10672,1000
83,11235,1000
83,11296,1000
83,12182,2
83,12232,1000
83,13786,1000
83,14412,1000
83,14611,1000
83,14708,1000
83,15028,1000
83,15133,1000
83,15503,1000
83,15562,1000
83,19004,1000
83,19449,1000
83,21987,1000
83,22544,1000
84,373,1000
84,378,1000
84,379,1000
84,380,1000
84,381,1000
84,472,1000
84,4006,1000
84,4123,1000
84,5836,1000
84,5840,1000
84,5845,1000
84,5847,1000
84,5850,1000
84,5852,1000
84,5854,1000
84,5857,1000
84,5860,1000
84,5862,1000
84,5865,1000
84,5868,1000
84,5870,1000
84,5880,1000
84,5887,1000
84,7602,1000
84,7604,1000
84,7614,1000
84,7615,1000
84,11051,1000
84,11052,1000
84,11053,1000
84,11054,1000
84,11058,1000
84,11059,1000
84,11061,1000
84,11062,1000
84,11063,1000
84,11064,1000
84,11065,1000
84,11070,1000
84,11072,1000
84,11073,1000
84,11074,1000
84,11086,1000
84,11093,1000
84,11094,1000
84,11095,1000
84,13674,1000
84,13697,1000
84,13698,1000
84,13699,1000
84,13700,1000
84,13701,1000
84,13702,1000
84,13703,1000
84,13704,1000
84,13706,1000
84,13707,1000
84,13708,1000
84,13709,1000
84,13710,1000
84,13711,1000
84,13713,1000
84,13714,1000
84,13715,1000
84,16528,1000
84,16529,1000
84,16530,1000
84,16531,1000
84,16534,1000
84,16541,1000
84,16542,1000
84,16543,1000
84,16558,1000
84,19198,1000
84,19309,1000
85,415,1000
85,416,1000
85,2982,1000
85,4159,1000
85,24407,1000
86,510,1
86,511,1000
86,513,1000
86,514,1000
86,543,1000
86,788,1000
86,869,1000
86,886,1000
86,887,1000
86,1174,1000
86,1178,1000
86,1180,1000
86,1183,1000
86,1396,1000
86,1552,1000
86,1585,1000
86,1586,1000
86,1588,1000
86,1589,1000
86,1737,1000
86,1743,1000
86,2696,1000
86,3426,1000
86,3657,1000
86,3781,1000
86,3972,1000
86,4015,1000
86,4024,1000
86,7809,1000
86,8365,1000
86,11083,1000
86,11237,1000
86,11238,1000
86,14235,1000
86,16682,1000
86,17289,1000
86,18566,1000
86,18567,1000
86,19322,1000
86,21342,1000
86,21364,1000
86,23346,1000
86,24601,1000
87,528,1000
87,529,1000
87,1107,1000
87,3221,1000
87,3222,1000
87,3518,1000
87,14412,1000
87,21330,1000
87,21855,1000
87,23051,1000
87,23406,1000
87,23408,1000
88,530,1000
88,3643,1000
88,3899,1000
88,4011,1000
88,10442,1000
89,290,1000
89,544,1000
89,720,1000
89,1080,1000
89,1561,1000
89,3613,1000
89,3930,1000
89,3938,1000
89,6383,1000
89,6619,1000
89,7155,1000
89,7159,1000
89,8087,1000
89,8570,1000
89,8670,1000
89,8672,1000
89,8771,1000
89,8773,1000
89,8774,1000
89,13867,1000
89,13895,1000
89,14996,1000
89,15504,1000
89,21335,1000
89,21741,1000
91,727,1000
91,738,1000
91,739,1000
91,740,1000
91,741,1000
91,743,1000
91,744,1000
91,745,1000
91,746,1000
91,748,1000
92,360,1000
92,921,1000
92,3100,1000
92,3103,1000
92,3957,1000
92,13829,1000
92,18025,1000
92,20611,1000
92,21337,1000
92,21695,1000
92,22644,1000
94,710,1000
94,3425,1000
94,4105,1000
95,12495,1000
95,12576,1000
96,12783,1000
97,5317,1000
97,5323,1000
100,2920,1000
100,12646,1000
101,3607,1000
101,8027,1000
101,11806,1000
102,12549,1000
104,1317,1000
104,4731,1000
104,6061,1000
104,17073,1000
105,13568,1
105,13569,2
105,18115,1000
105,18116,1000
106,541,1000
108,13095,1000
109,11758,1000
109,13095,1000
112,12753,1000
113,12753,1000
113,14953,1000
115,777,1000
115,778,1000
115,779,1000
115,780,1000
115,781,1000
115,782,1000
115,783,1000
115,784,1000
115,786,1000
115,787,1000
115,789,1000
115,790,1000
115,791,1000
115,840,1000
115,1084,1000
115,1394,1000
115,3985,1000
115,4037,1000
115,4038,1000
115,4039,1000
115,5781,1000
115,5966,1000
115,5968,1000
115,5970,1000
115,5993,1000
115,5994,1000
115,5996,1000
115,5998,1000
115,9099,1000
115,9249,1000
115,9250,1000
115,9665,1000
115,9667,1000
115,9668,1000
115,9669,1000
115,9670,1000
115,9671,1000
115,14043,1000
115,14044,1000
115,14045,1000
115,14046,1000
115,14047,1000
115,14048,1000
115,14050,1000
115,14051,1000
115,14691,1000
115,14693,1000
115,14694,1000
115,14696,1000
115,14833,1000
115,14834,1000
115,14836,1000
115,14837,1000
115,15131,1000
115,21496,1000
115,22326,1000
116,927,1000
118,970,1000
118,971,1000
118,974,1000
118,975,1000
118,1170,1000
118,1171,1000
118,1172,1000
118,1173,1000
118,1176,1000
118,1177,1000
118,1181,1000
118,1182,1000
118,1396,1000
118,1552,1000
118,1588,1000
118,1591,1000
118,1737,1000
118,1743,1000
118,2129,1000
118,2131,1000
118,3751,1000
118,3972,1000
118,4658,1000
118,6745,1000
118,7932,1000
118,10660,1000
118,10955,1000
118,11084,1000
118,11237,1000
118,14262,1000
118,14591,1000
118,16773,1000
118,17305,1000
119,717,2
119,760,1000
119,985,1000
119,986,1000
119,987,1000
119,989,1000
119,1154,1000
119,1156,1000
119,6871,1000
119,7038,1000
119,7042,1000
119,7138,1000
119,7140,1000
119,7142,1000
119,7143,1000
119,7144,1000
119,7145,1000
119,7288,1000
119,7393,1000
119,7562,1000
119,7563,1000
119,7564,1000
119,7565,1000
119,7566,1000
119,7567,1000
119,7568,1000
119,7700,1000
119,7701,1000
119,7702,1000
119,7703,1000
119,7705,1000
119,7706,1000
119,7711,1000
119,8029,1000
119,8030,1000
119,8035,1000
119,8312,1000
119,8328,1000
119,8330,1000
119,8331,1000
119,8332,1000
119,8333,1000
119,8334,1000
119,8335,1000
119,8336,1000
119,8831,1000
119,8877,1000
119,8985,1000
119,8987,1000
119,10465,1000
119,10521,1000
119,10524,1000
119,10525,1000
119,10527,1000
119,10530,1000
119,10930,1000
119,10931,1000
119,10933,1000
119,10934,1000
119,10935,1000
119,10936,1000
119,10937,1000
119,10938,1000
119,10939,1000
119,10940,1000
119,10941,1000
119,10942,1000
119,10943,1000
119,10944,1000
119,10945,1000
119,10948,1000
119,10949,1000
119,10950,1000
119,10953,1000
119,10955,1000
119,10958,1000
119,10959,1000
119,10960,1000
119,10965,1000
119,10968,1000
119,10969,1000
119,10971,1000
119,10972,1000
119,10973,1000
119,10974,1000
119,10981,1000
119,10982,1000
119,10987,1000
119,10988,1000
119,10989,1000
119,10991,1000
119,10992,1000
119,10993,1000
119,10994,1000
119,10995,1000
119,10996,1000
119,11001,1000
119,11002,1000
119,11003,1000
119,11004,1000
119,11005,1000
119,11008,1000
119,11012,1000
119,11013,1000
119,11014,1000
119,11015,1000
119,11016,1000
119,11017,1000
119,11018,1000
119,11019,1000
119,11020,1000
119,11021,1000
119,11022,1000
119,11023,1000
119,11024,1000
119,11025,1000
119,11026,1000
119,11027,1000
119,11028,1000
119,11029,1000
119,11030,1000
119,11031,1000
119,11032,1000
119,11034,1000
119,11036,1000
119,11482,1000
119,13803,1000
119,13873,1000
119,13874,1000
119,13896,1000
119,13898,1000
119,14618,1000
119,18663,1000
119,23342,1000
119,23582,1000
119,24406,1000
119,24421,1000
120,988,1000
120,1115,1000
120,1190,1000
120,2422,1000
120,4019,1000
120,4606,1000
120,4607,1000
120,4609,1000
120,5905,1000
120,8629,1000
120,8632,1000
120,8638,1000
120,10504,1000
120,21351,1000
120,21385,1000
121,114,1000
121,197,1000
121,1003,1000
121,1254,1000
121,3073,1000
121,3179,1000
121,6416,1000
121,6418,1000
121,6570,1000
121,6571,1000
121,7053,1000
121,7270,1000
121,7500,1000
121,7823,1000
121,7824,1000
121,7828,1000
121,7831,1000
121,7832,1000
121,7833,1000
121,8394,1000
121,8395,1000
121,8396,1000
121,8397,1000
121,8706,1000
121,8707,1000
121,9516,1000
121,14054,1000
121,14831,1000
121,14949,1000
121,15008,1000
121,15009,1000
121,15010,1000
121,15011,1000
121,15017,1000
121,18014,1000
121,24491,1000
121,24493,1000
121,24495,1000
121,24496,1000
121,24497,1000
121,24498,1000
121,24503,1000
121,24505,1000
122,991,1000
122,1008,1000
122,1010,1000
122,1210,1000
122,1211,1000
122,1214,1000
122,1215,1000
122,1216,1000
122,1217,1000
122,1221,1000
122,2126,1000
122,2127,1000
122,6816,1000
122,6817,1000
122,6912,1000
122,6913,1000
122,7143,1000
122,7144,1000
122,7145,1000
122,7224,1000
122,7227,1000
122,7228,1000
122,7329,1000
122,7371,1000
122,7372,1000
122,7442,1000
122,8045,1000
122,8046,1000
122,8047,1000
122,8049,1000
122,8051,1000
122,8217,1000
122,8222,1000
122,9060,1000
122,9064,1000
122,9065,1000
122,9233,1000
122,9237,1000
122,9490,1000
122,11114,1000
122,11121,1000
122,11125,1000
122,11127,1000
122,11130,1000
122,11131,1000
122,11143,1000
122,11144,1000
122,11145,1000
122,11164,1000
122,11165,1000
122,11186,1000
122,11187,1000
122,11189,1000
122,11190,1000
122,11191,1000
122,11192,1000
122,11193,1000
122,11194,1000
122,11196,1000
122,11198,1000
122,11201,1000
122,11202,1000
122,11203,1000
122,11205,1000
122,11206,1000
122,11207,1000
122,11208,1000
122,11209,1000
122,11214,1000
122,11215,1000
122,11216,1000
122,11218,1000
122,11219,1000
122,11220,1000
122,11221,1000
122,11222,1000
122,11224,1000
122,11229,1000
122,11235,1000
122,13869,1000
122,13898,1000
122,13899,1000
122,13900,1000
122,13903,1000
122,14451,1000
122,14452,1000
122,14607,1000
122,14610,1000
122,14613,1000
122,14618,1000
122,15071,1000
122,15244,1000
122,15248,1000
122,15249,1000
122,15251,1000
122,15252,1000
122,15253,1000
122,15254,1000
122,15255,1000
122,15256,1000
122,23608,1000
123,1012,1000
123,15558,1000
123,23447,1000
124,1022,1000
124,3962,1000
124,6344,1000
124,6829,1000
124,8366,1000
124,8371,1000
124,8381,1000
124,8384,1000
124,8385,1000
124,18484,1000
125,213,1000
125,1134,1000
125,1136,1000
125,1374,1000
125,1376,1000
125,1418,1000
125,1975,1000
125,2772,1000
125,2873,1000
125,3063,1000
125,3066,1000
125,3952,1000
125,3953,1000
125,3954,1000
125,3956,1000
125,4601,1000
125,12766,1000
125,14402,1000
125,14705,1000
125,20610,1000
125,22010,1000
125,22612,1000
125,22617,1000
126,1148,1000
126,1149,1000
126,1150,1000
126,1152,1000
126,1194,1000
126,1421,1000
126,3677,1000
126,5907,1000
126,6072,1000
126,8166,1000
127,989,1000
127,1153,1000
127,1154,1000
127,1155,1000
127,5779,1000
127,10956,1000
127,10957,1000
127,10966,1000
127,10967,1000
127,10975,1000
127,10990,1000
127,11037,1000
127,11038,1000
127,11039,1000
127,11040,1000
127,11045,1000
127,11046,1000
127,11047,1000
127,11048,1000
127,21277,1000
128,990,1000
128,1169,1000
128,1760,1000
128,1765,1000
128,3063,1000
128,3064,1000
128,3065,1000
128,3784,1000
128,3785,1000
128,4615,1000
128,4618,1000
128,4621,1000
128,4622,1000
128,4626,1000
128,4628,1000
128,4629,1000
128,4631,1000
128,4633,1000
128,4780,1000
128,4781,1000
128,14705,1000
128,15868,1000
128,16792,1000
128,16793,1000
128,16798,1000
128,16799,1000
128,16800,1000
128,17066,1000
128,18450,1000
128,21837,1000
128,22007,1000
128,22542,1000
128,22609,1000
128,22613,1000
128,22616,1000
129,320,1000
129,322,1000
129,997,1000
129,1016,1000
129,1017,1000
129,1018,1000
129,1326,1000
129,1327,1000
129,2251,1000
129,3787,3
129,4071,1000
129,4654,1000
129,4655,1000
129,4757,2
129,5232,1000
129,14706,1000
129,15417,1000
129,16314,1000
129,21997,1000
129,22000,1000
129,24301,1000
129,24650,1000
129,24652,1000
130,254,1000
130,1279,1000
130,1729,1000
130,19304,1000
131,2340,1000
133,2714,1000
133,2902,1000
133,2918,1000
133,3413,1000
133,13262,1000
134,1747,1000
134,2896,1000
134,3266,1000
136,12884,1000
137,1739,1000
137,3441,1000
137,11839,1000
137,12616,1000
137,22709,1000
137,22791,1000
137,22823,1000
137,23399,1000
137,24248,1000
137,24334,1000
137,24344,1000
137,24415,1000
137,24416,1000
137,24429,1000
137,24549,1000
137,24550,1000
137,24580,1000
137,24589,1000
137,24590,1000
137,24591,1000
137,24592,1000
137,24593,1000
137,24594,1000
137,24595,1000
137,24596,1000
137,24598,1000
137,24604,1000
137,24668,1000
137,24669,1000
137,24763,1000
137,24764,1000
137,24765,1000
137,24766,1000
138,2902,1000
138,12884,1000
139,12553,1000
139,12884,1000
140,3441,1000
140,12884,1000
142,2856,1000
142,2902,1000
142,2933,1000
142,3426,1000
142,12884,1000
142,13092,1000
142,13175,1000
143,83,1000
143,844,1000
143,4401,1000
143,12799,1000
144,3019,1000
145,3019,1000
145,12475,1000
146,3019,1000
146,12475,1000
147,3019,1000
147,12475,1000
148,3019,1000
148,12475,1000
149,8807,1000
150,11091,1000
150,13227,1000
151,13227,1000
152,2341,1000
152,2896,1000
152,3413,1000
152,3571,1000
152,3664,1000
152,3785,1000
153,2341,1000
153,2896,1000
153,3413,1000
153,3571,1000
153,3664,1000
153,3785,1000
153,15221,1000
153,15222,1000
154,1332,1000
154,2341,1000
154,2896,1000
154,3413,1000
154,3571,1000
154,3785,1000
154,15222,1000
155,2341,1000
155,2896,1000
155,3413,1000
155,3571,1000
155,3664,1000
155,3785,1000
155,15222,1000
156,2341,1000
156,2896,1000
156,3413,1000
156,3571,1000
156,3664,1000
156,3785,1000
156,15222,1000
156,15560,1000
156,16858,1000
157,1332,1000
157,2341,1000
157,2896,1000
157,3413,1000
157,3571,1000
157,3664,1000
157,3785,1000
157,15222,1000
157,15560,1000
157,16858,1000
158,2341,1000
158,2896,1000
158,3413,1000
158,3571,1000
158,3785,1000
158,15222,1000
158,15560,1000
158,16858,1000
161,1332,1000
161,2896,1000
161,3413,1000
161,3571,1000
161,3664,1000
161,3785,1000
161,4615,1000
161,13004,1000
162,2341,1000
162,2896,1000
162,3413,1000
162,3571,1000
163,2896,1000
163,3413,1000
163,3571,1000
164,2341,1000
164,2896,1000
164,3413,1000
164,3571,1000
165,3413,1000
165,20949,1000
165,24607,1000
166,483,1000
166,688,1000
166,1492,1000
166,4107,1000
166,4695,1000
166,13626,1000
166,14697,1000
166,14698,1000
167,483,1000
167,1492,1000
167,4107,1000
167,13626,1000
167,14697,1000
167,14698,1000
169,989,1000
169,11047,1000
169,13626,1000
169,14697,1000
169,14698,1000
169,21277,1000
169,24142,1000
171,4695,1000
171,13626,1000
171,14697,1000
171,14698,1000
172,2385,1000
172,2441,1000
172,2849,1000
172,2852,1000
172,12816,1000
172,13305,1000
173,2340,1000
173,2852,1000
173,5752,1000
173,12538,1000
173,12711,1000
173,13216,1000
174,728,1000
174,13305,1000
175,3258,1000
175,13101,1000
175,13212,1000
176,2341,1000
176,2714,1000
176,3258,1000
176,4546,1000
176,4660,1000
176,13650,1000
177,505,1000
177,917,1000
177,1076,1000
177,3407,1000
184,288,1000
184,3407,1000
184,12816,1000
185,288,1000
185,688,1000
185,717,1000
185,723,1000
185,727,1000
185,3407,1000
185,14396,1000
185,14402,1000
185,14700,1000
186,288,1000
186,289,1000
186,505,1000
186,688,1000
186,717,1000
186,3407,1000
186,15885,1000
187,688,1000
187,3266,1000
187,12681,1000
188,1506,1000
188,1633,1000
188,2441,1000
188,5614,1000
189,288,1000
190,728,1000
190,2385,1000
190,5752,1000
191,688,1000
191,2382,1000
191,5752,1000
191,16764,1000
191,19449,1000
195,275,1000
195,1741,1000
195,1742,1000
197,12526,1000
197,13183,1000
198,3533,1000
198,3732,2
198,3978,1000
198,5084,1000
198,12783,1000
199,2476,1000
199,13549,1000
202,1085,1000
202,2373,1000
202,5430,1000
202,12522,1000
203,2059,1000
203,2309,1000
203,5025,1000
204,2309,1000
205,12824,1000
205,18103,1000
207,2059,1000
208,2918,1000
209,2918,1000
209,13222,1000
209,13303,1000
210,526,1000
210,2918,1000
210,12515,1000
210,13222,1000
210,13303,1000
210,15136,1000
211,2918,1000
213,5407,1000
214,5057,1000
214,5407,1000
215,1900,1000
215,2972,1000
215,5407,1000
215,23936,1000
218,2933,1000
218,3413,1000
218,13650,1000
222,2471,1000
222,12382,1000
222,13118,1000
223,197,1000
223,2226,1000
223,3429,1000
223,3431,1
223,3432,1000
223,5087,1000
223,5704,1000
223,6872,1000
223,6879,1000
223,6882,1000
223,8394,1000
223,8395,1000
223,8396,1000
223,8397,1000
223,9144,1000
223,9165,1000
223,9319,1000
223,10467,1000
223,15011,1000
223,17848,1000
223,17850,1000
223,17851,1000
223,17856,1000
223,17857,1000
223,17860,1000
223,17862,1000
223,18022,1000
223,18031,1000
223,18888,1000
223,18889,1000
223,18890,1000
223,18891,1000
223,18892,1000
223,19300,1000
223,19301,1000
223,19302,1000
223,22808,1000
223,23299,1000
223,24277,1000
223,24278,1000
223,24281,1000
223,24282,1000
224,3500,1000
225,3082,1000
225,12871,1000
225,14412,1000
226,4648,1000
226,4650,1000
230,12474,1000
230,12549,1000
231,1421,1000
231,2918,1000
231,12593,1000
232,1421,1000
232,12927,1000
233,1421,1000
233,12650,1000
233,22651,1000
236,2025,1000
236,12090,1000
236,12873,1000
238,12873,1000
239,2025,1000
239,4598,1000
240,3017,1000
241,2926,1000
241,14399,1000
243,1004,1000
243,2926,1000
245,12453,1000
245,13305,1000
247,4761,1000
247,4763,1000
247,4777,1000
248,4761,1000
250,2337,1000
250,2755,1000
250,12584,1000
250,13004,1000
251,2337,1000
251,2755,1000
251,12584,1000
251,13004,1000
252,2337,1000
252,2755,1000
252,2778,1000
252,12584,1000
252,13004,1000
253,2337,1000
253,2755,1000
253,12584,1000
253,13004,1000
254,2336,1000
254,2849,1000
254,13101,1000
254,13397,1000
257,2359,1000
257,2365,1000
259,2386,1000
259,2849,1000
259,2860,1000
261,2463,1000
261,2468,1000
261,2500,1000
261,7437,1000
262,13101,1000
263,13101,1000
265,872,1000
265,2377,1000
265,2390,1000
265,2597,1000
266,2860,1000
266,5122,1000
266,13305,1000
269,5634,1000
270,5634,1000
271,5634,1000
272,5634,1000
273,5634,1000
274,5634,1000
275,5634,1000
276,5634,1000
277,5634,1000
277,8249,1000
278,369,1000
278,12601,1000
279,369,1000
280,369,1000
280,12601,1000
281,369,1000
281,12601,1000
282,369,1000
282,12601,1000
284,12454,1000
285,1077,1000
285,4072,1000
285,12454,1000
286,1077,1000
286,4072,1000
286,12454,1000
288,16536,1000
289,268,1000
289,966,1000
289,2268,1000
289,3424,1000
289,4746,1000
289,7434,1000
291,12384,1000
292,2896,1000
292,3413,1000
292,3571,1000
292,15221,1000
292,18044,1000
293,2906,1000
293,2933,1000
293,12297,1000
293,13216,1000
294,2933,1000
294,12297,1000
294,13216,1000
295,2906,1000
295,2933,1000
295,12297,1000
295,13216,1000
296,2906,1000
296,4105,1000
297,1283,1000
297,2032,1000
297,2033,1000
297,5863,1000
297,7851,1000
297,9270,1000
297,12959,1000
297,18448,1000
298,1283,1000
298,2032,1000
298,2033,1000
298,5863,1000
298,7851,1000
298,9270,1000
298,12959,1000
299,921,1000
299,1283,1000
299,2032,1000
299,2033,1000
299,5863,1000
299,7851,1000
299,9270,1000
299,12959,1000
300,1283,1000
300,2032,1000
300,2033,1000
300,5863,1000
300,7851,1000
300,9270,1000
300,12959,1000
301,18891,1000
303,1283,1000
303,2032,1000
303,5863,1000
303,7851,1000
303,9270,1000
303,18448,1000
304,1283,1000
304,2032,1000
304,2033,1000
304,5863,1000
304,7851,1000
304,9270,1000
305,1283,1000
305,5863,1000
305,9270,1000
306,18985,1000
306,19004,1
306,19005,1000
307,12568,1000
307,13001,1000
308,2853,1000
309,2385,1000
309,2853,1000
311,2385,1000
311,2853,1000
312,2385,1000
312,2853,1000
313,15430,1000
313,24616,1000
313,24617,1000
313,24618,1000
313,24747,1000
314,3643,1000
314,3899,1000
317,518,1000
317,2548,1000
317,14402,1000
318,518,1000
318,901,1000
318,1136,1000
319,4602,1000
319,12366,1000
319,12766,1000
319,12825,1000
319,13595,1000
320,289,1000
320,1975,1000
320,4634,1000
320,4711,1000
320,21987,1000
320,22606,1000
320,22612,1000
321,2114,1000
321,4666,1000
322,12703,1000
322,15564,1000
322,15565,1000
323,526,1000
323,834,1000
323,2918,1000
323,15136,1000
325,4660,1000
326,3608,1000
328,1553,1000
328,9689,1000
328,24827,1000
329,3426,1000
329,11642,1000
329,12825,1000
330,2873,1000
330,3063,1000
330,3064,1000
330,3066,1000
330,14705,1000
331,1135,1000
331,1360,1000
331,1372,1000
331,1377,1000
331,3946,1000
331,3947,1000
331,4608,1000
332,1275,1000
332,2873,1000
332,3918,1000
332,3924,1000
332,4583,1000
332,4637,1000
332,4748,1000
332,4749,1000
332,4751,1000
332,4755,1000
332,5389,1000
332,5508,1000
332,5535,1000
333,2873,1000
337,3499,1000
337,24606,1000
338,7921,1000
338,7959,1000
340,760,2
340,3224,1000
340,8020,1000
340,8035,1000
340,14087,1000
340,14088,1000
340,14092,1000
340,14094,1000
340,18786,1000
340,19956,1000
342,22830,1000
343,5485,1000
343,6457,1000
343,8347,1000
343,13523,1000
345,3064,1000
345,3065,1000
346,14707,1000
349,1275,1000
349,3481,1000
349,4608,1000
349,8591,1000
353,3499,1000
353,7780,1000
354,2007,1000
355,1012,1000
355,1013,1000
355,5857,1000
355,14410,1000
356,946,1000
356,1488,1000
357,7756,1000
357,7783,1000
357,7958,1000
357,9591,1000
357,14972,1000
357,14973,1000
357,15558,1000
357,18283,1000
357,18450,1000
359,558,1000
359,572,1000
359,1818,1000
359,1824,1000
359,1829,1000
359,1831,1000
359,1832,1000
360,2873,1000
360,6054,1000
360,14246,1000
361,7561,1000
361,8703,1000
361,18121,1000
361,19200,1000
365,8250,1000
368,2938,1000
369,2938,1000
371,3424,1000
372,3424,1000
372,15222,1000
373,3424,1000
373,5806,1000
374,3424,1000
374,5806,1000
375,984,1000
375,11735,1000
375,11848,1000
375,12188,1000
375,13422,1000
375,13485,1000
376,984,1000
376,11735,1000
376,11848,1000
376,12188,1000
376,13422,1000
376,13485,1000
377,984,1000
377,1185,1000
377,3552,1000
377,8862,1000
377,11670,1000
377,11735,1000
377,11848,1000
377,11896,1000
377,12117,1000
377,13422,1
377,13485,1
378,984,1000
378,1185,1000
378,3552,1000
378,8862,1000
378,11670,1000
378,11735,1000
378,11848,1000
378,11896,1000
378,12117,1000
378,13422,1
378,13485,1
379,13422,1000
379,13485,1000
381,12188,1000
382,7166,1000
382,12411,1000
384,6731,1000
386,13305,1000
387,13305,1000
388,13305,1000
389,13305,1000
391,12380,1000
391,13101,1000
395,2921,1000
400,12966,1000
400,13330,1000
400,14012,1000
401,5942,1000
401,12966,1000
401,13330,1000
401,14012,1000
401,19445,1000
402,2918,1000
402,5961,1000
402,7417,1000
402,11891,1000
403,11897,1000
403,12028,1000
403,12256,1000
403,12966,1000
